Order Name,Created at,Source Name,Total Discounts,Order Status,Total Product,Store,Carrier Status Code,Cancel Reason,Sales Program,Giới tính,Funnel,Category,Sub-category,Price,Subtotal Price
100710,7/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Daily use,Sơ mi dài,300000,300000
100711,7/2/2023,Hotline,0,confirmed,1,Kho Online,confirmed,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
100721,7/2/2023,Hotline,0,confirmed,1,Kho Online,confirmed,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
100730,7/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Đơn trùng,,Chị,,Quần,Quần jeans,370000,370000
100747,7/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Đơn trùng,,Chị,,Áo (mùa hè),Áo dây,180000,180000
100756,7/2/2023,Instagram,0,confirmed,1,37 Nguyễn Văn Huyên,confirmed,,Đặt trước,Chị,,Daily use,Áo croptop sơ mi,280000,280000
100785,7/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
100824,7/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa hè),Áo dây,180000,180000
100830,7/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa hè),Áo phông,300000,300000
100834,7/2/2023,Hotline,0,complete,1,Kho Online,complete,,Đặt trước,Chị,,Áo (mùa hè),Áo phông,300000,300000
100842,7/2/2023,Hotline,0,prepared,1,37 Nguyễn Văn Huyên,prepared,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
100847,7/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa hè),Áo phông,300000,300000
100865,7/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Daily use,Sơ mi dài,300000,300000
100871,7/2/2023,Facebook,0,carrier_delivery,1,KHO ĐƠN HÀNG,carrier_delivery,,Hãng vận chuyển,Chị,,Áo (mùa hè),Áo dây,180000,180000
100885,7/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
100907,7/2/2023,Trực tiếp - Cửa hàng,0,prepared,1,37 Nguyễn Văn Huyên,prepared,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
101325,7/2/2023,Facebook,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách không đến,Đặt trước,Chị,,Áo (mùa hè),Áo phông,300000,300000
101578,7/2/2023,Zalo,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Trang sức sự kiện,Thắt lưng đính đá,200000,200000
101908,7/2/2023,Hotline,0,prepared,1,37 Nguyễn Văn Huyên,prepared,,Đặt trước,Chị,,Áo (mùa hè),Áo phông,300000,300000
103130,7/2/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
104322,7/2/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa hè),Áo phông,300000,300000
104569,7/2/2023,Instagram,0,complete,1,Kho Online,pending,,Hãng vận chuyển,Chị,,Daily use,Sơ mi dài,300000,300000
100789,7/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa hè),Áo phông,300000,300000
100833,7/2/2023,Hotline,0,complete,1,Kho Online,complete,,Đặt trước,Chị,,Daily use,Áo croptop sơ mi,280000,280000
103087,7/2/2023,Instagram,0,complete,1,Kho Online,complete,,Hãng vận chuyển,Chị,,Áo (mùa hè),Áo phông,300000,300000
103925,7/2/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
104233,7/2/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa hè),Áo phông,300000,300000
104475,7/2/2023,Instagram,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Đã mua nơi khác,Đặt trước,Chị,,Quần,Quần tây,420000,420000
104950,7/2/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
105293,7/2/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần jeans,370000,370000
101183,7/2/2023,Trực tiếp - Cửa hàng,80000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Daily use,Áo croptop sơ mi,280000,280000
101206,7/2/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
101210,7/2/2023,Facebook,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách không đến,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
101237,7/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
101242,7/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Daily use,Sơ mi dài,300000,300000
101245,7/2/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
101253,7/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa hè),Áo phông,300000,300000
101270,7/2/2023,Trực tiếp - Cửa hàng,0,prepared,1,37 Nguyễn Văn Huyên,prepared,,Đặt trước,Chị,,Quần,Quần jeans,370000,370000
101273,7/2/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
101287,7/2/2023,Facebook,0,confirmed,1,Kho Online,confirmed,,Đặt trước,Chị,,Áo (mùa hè),Áo dây,180000,180000
101299,7/2/2023,Trực tiếp - Cửa hàng,0,complete,4,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Quần,Quần tây,420000,1680000
101303,7/2/2023,Instagram,0,complete,1,Kho Online,complete,,Đặt trước,Anh,,Daily use,Sơ mi dài,300000,300000
101315,7/2/2023,Trực tiếp - Cửa hàng,80000,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,550000
101353,7/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần jeans,370000,370000
101358,7/2/2023,Facebook,0,complete,4,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa hè),Áo dây,180000,720000
101404,7/2/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Tự vận chuyển,Chị,,Áo (mùa hè),Áo phông,300000,300000
101421,7/2/2023,Hotline,0,cancel,1,89 Láng Hạ,cancel,Khách không đến,Đặt trước,Chị,,Quần,Quần jeans,370000,370000
101445,7/2/2023,Trực tiếp - Cửa hàng,30000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Trang sức sự kiện,Thắt lưng đính đá,200000,200000
101447,7/2/2023,Hotline,0,complete,1,Kho Online,complete,,Tự vận chuyển,Chị,,Áo (mùa hè),Áo dây,180000,180000
101451,7/2/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Tham khảo so sánh giá,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
101463,7/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa hè),Áo phông,300000,300000
101464,7/2/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Không đồng ý hình thức,Đặt trước,Chị,,Quần,Quần tây,420000,420000
101468,7/2/2023,Hotline,0,confirmed,1,Kho Online,confirmed,,Đặt trước,Chị,,Quần,Quần jeans,370000,370000
101477,7/2/2023,Hotline,0,complete,1,Kho Online,complete,,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
101478,7/2/2023,Hotline,0,prepared,1,37 Nguyễn Văn Huyên,prepared,,Đặt trước,Chị,,Trang sức sự kiện,Thắt lưng đính đá,200000,200000
100377,7/2/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
100401,7/2/2023,Hotline,0,prepared,1,37 Nguyễn Văn Huyên,prepared,,Đặt trước,Anh,,Quần,Quần tây,420000,420000
100404,7/2/2023,Hotline,0,prepared,1,37 Nguyễn Văn Huyên,prepared,,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
100185,7/2/2023,Trực tiếp - Cửa hàng,0,confirmed,1,37 Nguyễn Văn Huyên,confirmed,,Mua tại quầy,Chị,,Áo (mùa hè),Áo dây,180000,180000
100236,7/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Đơn trùng,,Chị,,Áo (mùa đông),Hoodie,550000,550000
100250,7/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa đông),Hoodie,550000,550000
100269,7/2/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,550000
103302,8/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Đơn trùng,,Chị,,Daily use,Áo croptop sơ mi,280000,280000
103310,8/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,demo.hub-js.com/form/34,Áo (mùa hè),Áo dây,180000,180000
103325,8/2/2023,Trực tiếp - Cửa hàng,30000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Daily use,Áo croptop sơ mi,280000,280000
103328,8/2/2023,Zalo,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa hè),Áo dây,180000,180000
103357,8/2/2023,Shopee,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Tham khảo so sánh giá,Đặt trước,Chị,,Áo (mùa hè),Áo dây,180000,180000
103374,8/2/2023,Trực tiếp - Cửa hàng,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách không đến,Mua tại quầy,Chị,,Áo (mùa hè),Áo dây,180000,180000
103386,8/2/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Tham khảo so sánh giá,Đặt trước,Chị,,Áo (mùa hè),Áo phông,300000,300000
103387,8/2/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Tham khảo so sánh giá,Đặt trước,Chị,,Áo (mùa hè),Áo dây,180000,180000
103389,8/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa đông),Hoodie,550000,550000
103413,8/2/2023,Trực tiếp - Cửa hàng,28000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Quần,Quần tây,420000,420000
103414,8/2/2023,Trực tiếp - Cửa hàng,30000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,550000
103436,8/2/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,550000
103447,8/2/2023,Trực tiếp - Cửa hàng,50000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,550000
103457,8/2/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Tham khảo so sánh giá,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
103467,8/2/2023,Hotline,0,cancel,1,Kho Online,cancel,Khách không đến,Đặt trước,Chị,,Trang sức sự kiện,Thắt lưng đính đá,200000,200000
103473,8/2/2023,Facebook,0,confirmed,1,37 Nguyễn Văn Huyên,confirmed,,Đặt trước,Chị,,Quần,Quần jeans,370000,370000
103573,8/2/2023,Trực tiếp - Cửa hàng,65000,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Anh,,Áo (mùa đông),Hoodie,550000,550000
103587,8/2/2023,Instagram,0,confirmed,1,37 Nguyễn Văn Huyên,confirmed,,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
103601,8/2/2023,Facebook,0,complete,1,27 Khâm Thiên,complete,,Đặt trước,Chị,,Áo (mùa hè),Áo phông,300000,300000
103605,8/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa đông),Hoodie,550000,550000
103622,8/2/2023,Trực tiếp - Cửa hàng,30000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,550000
103636,8/2/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
103661,8/2/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Áo (mùa hè),Áo phông,300000,300000
103672,8/2/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,550000
103711,8/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần jeans,370000,370000
103728,8/2/2023,Trực tiếp - Cửa hàng,40000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,550000
103731,8/2/2023,Zalo,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
103770,8/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Đơn trùng,,Chị,,Áo (mùa hè),Áo dây,180000,180000
103783,8/2/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa hè),Áo phông,300000,300000
103787,8/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa đông),Hoodie,550000,550000
103789,8/2/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Áo (mùa hè),Áo dây,180000,180000
103821,8/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa đông),Hoodie,550000,550000
103829,8/2/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa hè),Áo phông,300000,300000
103844,8/2/2023,Trực tiếp - Cửa hàng,180000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,Telesale,Daily use,Áo croptop sơ mi,280000,280000
103876,8/2/2023,Hotline,0,cancel,1,89 Láng Hạ,cancel,Trả góp không thành công,Đặt trước,Chị,,Trang sức sự kiện,Thắt lưng đính đá,200000,200000
103908,8/2/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách không đến,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
103922,8/2/2023,Zalo,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Đã mua nơi khác,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
103943,8/2/2023,Trực tiếp - Cửa hàng,40000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,550000
103953,8/2/2023,Trực tiếp - Cửa hàng,0,confirmed,1,37 Nguyễn Văn Huyên,confirmed,,Mua tại quầy,Chị,,Quần,Quần tây,420000,420000
103972,8/2/2023,Trực tiếp - Cửa hàng,30000,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Chị,,Áo (mùa hè),Áo dây,180000,180000
103989,8/2/2023,Zalo,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa hè),Áo dây,180000,180000
103994,8/2/2023,Instagram,0,complete,1,Kho Online,complete,,Hãng vận chuyển,Chị,,Áo (mùa hè),Áo dây,180000,180000
104039,8/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa đông),Hoodie,550000,550000
104047,8/2/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa hè),Áo dây,180000,180000
104053,8/2/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Tự vận chuyển,Chị,,Quần,Quần tây,420000,420000
104060,8/2/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,550000
104063,8/2/2023,Instagram,0,complete,1,27 Khâm Thiên,complete,,Đặt trước,Chị,,Áo (mùa hè),Áo dây,180000,180000
104072,8/2/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
104089,8/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa đông),Hoodie,550000,550000
104108,8/2/2023,Instagram,0,confirmed,1,37 Nguyễn Văn Huyên,confirmed,,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
104116,8/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa đông),Hoodie,550000,550000
104120,8/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Váy,Váy body,380000,380000
104130,8/2/2023,Instagram,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Đơn trùng,Đặt trước,Chị,,Daily use,Áo croptop sơ mi,280000,280000
104171,8/2/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
104189,8/2/2023,Facebook,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa hè),Áo dây,180000,180000
104203,8/2/2023,Facebook,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa hè),Áo dây,180000,180000
104204,8/2/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Váy,Váy body,380000,380000
104221,8/2/2023,Facebook,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Tham khảo so sánh giá,Đặt trước,Chị,,Váy,Váy body,380000,380000
104227,8/2/2023,Facebook,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần jeans,370000,370000
104239,8/2/2023,Facebook,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa hè),Áo dây,180000,180000
102691,9/2/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa hè),Áo dây,180000,180000
102722,9/2/2023,Zalo,0,confirmed,1,Kho Online,confirmed,,Đặt trước,Chị,,Áo (mùa hè),Áo dây,180000,180000
102749,9/2/2023,Trực tiếp - Cửa hàng,130000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Áo (mùa hè),Áo dây,180000,180000
102753,9/2/2023,Facebook,0,cancel,1,Kho Online,cancel,Đơn hàng spam,,Chị,,Quần,Quần tây,420000,420000
102774,9/2/2023,Facebook,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Áo (mùa hè),Áo dây,180000,180000
102776,9/2/2023,Hotline,0,complete,1,Kho Online,complete,,Tự vận chuyển,Chị,,Váy,Váy body,380000,380000
102779,9/2/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Váy,Váy body,380000,380000
102795,9/2/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách chỉ gọi tham khảo - không chắc đến,Đặt trước,Chị,,Quần,Quần tây,420000,420000
102799,9/2/2023,Zalo,0,complete,11,37 Nguyễn Văn Huyên,complete,,Tự vận chuyển,Chị,,Áo (mùa hè),Áo phông,300000,3300000
102807,9/2/2023,Facebook,0,cancel,1,Kho Online,cancel,Đơn hàng spam,,Chị,,Váy,Váy body,380000,380000
102824,9/2/2023,Hotline,0,complete,1,Kho Online,complete,,Đặt trước,Chị,,Váy,Váy body,380000,380000
102830,9/2/2023,Trực tiếp - Cửa hàng,0,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Chị,,Daily use,Áo croptop sơ mi,280000,280000
102837,9/2/2023,Zalo,0,complete,1,Kho Online,complete,,Đặt trước,Chị,,Áo (mùa hè),Áo phông,300000,300000
102858,9/2/2023,Trực tiếp - Cửa hàng,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Đơn trùng,Mua tại quầy,Chị,,Áo (mùa hè),Áo dây,180000,180000
102876,9/2/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Áo (mùa hè),Áo dây,180000,180000
102913,9/2/2023,Trực tiếp - Cửa hàng,290000,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Chị,,Váy,Váy body,380000,380000
102919,9/2/2023,Facebook,0,cancel,1,Kho Online,cancel,Đơn hàng spam,,Chị,,Quần,Quần jeans,370000,370000
102938,9/2/2023,Facebook,0,cancel,1,Kho Online,cancel,Đơn hàng spam,,Chị,,Váy,Váy body,380000,380000
102953,9/2/2023,Instagram,0,complete,1,Kho Online,pending,,Hãng vận chuyển,Chị,,Áo (mùa hè),Áo dây,180000,180000
102956,9/2/2023,Facebook,0,cancel,1,Kho Online,cancel,Đơn hàng spam,,Chị,,Váy,Váy body,380000,380000
102972,9/2/2023,Facebook,0,cancel,1,Kho Online,cancel,Trả góp không thành công,,Chị,,Váy,Váy body,380000,380000
102988,9/2/2023,Instagram,0,confirmed,1,37 Nguyễn Văn Huyên,confirmed,,Đặt trước,Chị,,Váy,Váy body,380000,380000
103001,9/2/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Áo croptop sơ mi,280000,280000
103003,9/2/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa hè),Áo phông,300000,300000
103014,9/2/2023,Facebook,0,cancel,1,Kho Online,cancel,Đơn trùng,,Chị,,Váy,Váy body,380000,380000
103019,9/2/2023,Trực tiếp - Cửa hàng,60000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Váy,Váy body,380000,380000
